sample_id,relative_path,split,label_type,flavor_id,flavor_name,donor_sample_id,donor_source_file,extraction_method,empty_slot_file,empty_source_file,box_size,target_side,offset_x,offset_y,seed
truffle_cookies_cream_0066,data/synthetic_slots/v1/dataset/images/train/truffle_cookies_cream/truffle_cookies_cream_0066.jpg,train,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2022_r04_c01.jpg,IMG_2022.jpg,16,159,25,47,20260917
truffle_cookies_cream_0067,data/synthetic_slots/v1/dataset/images/train/truffle_cookies_cream/truffle_cookies_cream_0067.jpg,train,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2027_r06_c03.jpg,IMG_2027.jpg,30,161,34,45,20260917
truffle_cookies_cream_0068,data/synthetic_slots/v1/dataset/images/train/truffle_cookies_cream/truffle_cookies_cream_0068.jpg,train,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2033_r06_c01.jpg,IMG_2033.jpg,50,165,20,44,20260917
truffle_cookies_cream_0069,data/synthetic_slots/v1/dataset/images/train/truffle_cookies_cream/truffle_cookies_cream_0069.jpg,train,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2021_r03_c01.jpg,IMG_2021.jpg,6,147,31,43,20260917
truffle_cookies_cream_0070,data/synthetic_slots/v1/dataset/images/train/truffle_cookies_cream/truffle_cookies_cream_0070.jpg,train,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2022_r01_c01.jpg,IMG_2022.jpg,16,150,35,44,20260917
truffle_cookies_cream_0071,data/synthetic_slots/v1/dataset/images/train/truffle_cookies_cream/truffle_cookies_cream_0071.jpg,train,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2029_r06_c02.jpg,IMG_2029.jpg,30,153,31,38,20260917
truffle_cookies_cream_0072,data/synthetic_slots/v1/dataset/images/train/truffle_cookies_cream/truffle_cookies_cream_0072.jpg,train,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2033_r01_c04.jpg,IMG_2033.jpg,50,158,36,30,20260917
truffle_cookies_cream_0073,data/synthetic_slots/v1/dataset/images/train/truffle_cookies_cream/truffle_cookies_cream_0073.jpg,train,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2021_r03_c02.jpg,IMG_2021.jpg,6,163,24,38,20260917
truffle_cookies_cream_0074,data/synthetic_slots/v1/dataset/images/train/truffle_cookies_cream/truffle_cookies_cream_0074.jpg,train,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2024_r02_c03.jpg,IMG_2024.jpg,16,146,39,47,20260917
truffle_cookies_cream_0075,data/synthetic_slots/v1/dataset/images/train/truffle_cookies_cream/truffle_cookies_cream_0075.jpg,train,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2028_r03_c03.jpg,IMG_2028.jpg,30,166,20,36,20260917
truffle_cookies_cream_0076,data/synthetic_slots/v1/dataset/images/train/truffle_cookies_cream/truffle_cookies_cream_0076.jpg,train,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2031_r08_c03.jpg,IMG_2031.jpg,50,180,26,32,20260917
truffle_cookies_cream_0077,data/synthetic_slots/v1/dataset/images/train/truffle_cookies_cream/truffle_cookies_cream_0077.jpg,train,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2021_r02_c02.jpg,IMG_2021.jpg,6,161,29,45,20260917
truffle_cookies_cream_0078,data/synthetic_slots/v1/dataset/images/train/truffle_cookies_cream/truffle_cookies_cream_0078.jpg,train,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2022_r01_c01.jpg,IMG_2022.jpg,16,157,40,35,20260917
truffle_cookies_cream_0079,data/synthetic_slots/v1/dataset/images/train/truffle_cookies_cream/truffle_cookies_cream_0079.jpg,train,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2029_r05_c02.jpg,IMG_2029.jpg,30,161,28,35,20260917
truffle_cookies_cream_0080,data/synthetic_slots/v1/dataset/images/train/truffle_cookies_cream/truffle_cookies_cream_0080.jpg,train,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2032_r07_c02.jpg,IMG_2032.jpg,50,171,22,44,20260917
truffle_cookies_cream_0081,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0081.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2020_r02_c01.jpg,IMG_2020.jpg,6,160,33,36,20260917
truffle_cookies_cream_0082,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0082.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2023_r01_c01.jpg,IMG_2023.jpg,16,168,26,28,20260917
truffle_cookies_cream_0083,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0083.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2030_r06_c01.jpg,IMG_2030.jpg,30,147,41,39,20260917
truffle_cookies_cream_0084,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0084.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2034_r10_c03.jpg,IMG_2034.jpg,50,182,23,35,20260917
truffle_cookies_cream_0085,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0085.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2020_r01_c02.jpg,IMG_2020.jpg,6,169,21,40,20260917
truffle_cookies_cream_0086,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0086.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2023_r03_c02.jpg,IMG_2023.jpg,16,162,31,37,20260917
truffle_cookies_cream_0087,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0087.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2030_r04_c03.jpg,IMG_2030.jpg,30,175,28,39,20260917
truffle_cookies_cream_0088,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0088.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2034_r03_c01.jpg,IMG_2034.jpg,50,146,46,50,20260917
truffle_cookies_cream_0089,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0089.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2020_r02_c02.jpg,IMG_2020.jpg,6,174,34,28,20260917
truffle_cookies_cream_0090,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0090.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2023_r02_c01.jpg,IMG_2023.jpg,16,180,22,32,20260917
truffle_cookies_cream_0091,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0091.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2030_r01_c03.jpg,IMG_2030.jpg,30,178,30,35,20260917
truffle_cookies_cream_0092,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0092.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2034_r03_c03.jpg,IMG_2034.jpg,50,174,34,26,20260917
truffle_cookies_cream_0093,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0093.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2020_r02_c02.jpg,IMG_2020.jpg,6,180,15,33,20260917
truffle_cookies_cream_0094,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0094.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2023_r04_c04.jpg,IMG_2023.jpg,16,177,14,36,20260917
truffle_cookies_cream_0095,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0095.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2030_r06_c03.jpg,IMG_2030.jpg,30,185,20,25,20260917
truffle_cookies_cream_0096,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0096.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2034_r01_c04.jpg,IMG_2034.jpg,50,163,25,47,20260917
truffle_cookies_cream_0097,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0097.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2020_r03_c02.jpg,IMG_2020.jpg,6,167,37,33,20260917
truffle_cookies_cream_0098,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0098.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2023_r02_c01.jpg,IMG_2023.jpg,16,150,42,41,20260917
truffle_cookies_cream_0099,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0099.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2030_r06_c02.jpg,IMG_2030.jpg,30,159,28,49,20260917
truffle_cookies_cream_0100,data/synthetic_slots/v1/dataset/images/validation/truffle_cookies_cream/truffle_cookies_cream_0100.jpg,validation,occupied,truffle_cookies_cream,Cookies & Cream,IMG_1992_c025,IMG_1992.jpg,expanded_isnet,IMG_2034_r02_c01.jpg,IMG_2034.jpg,50,179,30,28,20260917
truffle_creamsicle_0001,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0001.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2021_r01_c02.jpg,IMG_2021.jpg,6,163,44,38,20260917
truffle_creamsicle_0002,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0002.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2024_r04_c03.jpg,IMG_2024.jpg,16,185,22,23,20260917
truffle_creamsicle_0003,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0003.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2027_r06_c01.jpg,IMG_2027.jpg,30,162,32,37,20260917
truffle_creamsicle_0004,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0004.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2033_r10_c04.jpg,IMG_2033.jpg,50,169,35,20,20260917
truffle_creamsicle_0005,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0005.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2019_r03_c02.jpg,IMG_2019.jpg,6,178,36,15,20260917
truffle_creamsicle_0006,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0006.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2026_r04_c04.jpg,IMG_2026.jpg,16,182,33,21,20260917
truffle_creamsicle_0007,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0007.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2028_r03_c02.jpg,IMG_2028.jpg,30,177,23,24,20260917
truffle_creamsicle_0008,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0008.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2031_r08_c03.jpg,IMG_2031.jpg,50,162,37,26,20260917
truffle_creamsicle_0009,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0009.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2019_r02_c02.jpg,IMG_2019.jpg,6,175,22,17,20260917
truffle_creamsicle_0010,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0010.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2026_r02_c02.jpg,IMG_2026.jpg,16,175,37,28,20260917
truffle_creamsicle_0011,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0011.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2028_r01_c03.jpg,IMG_2028.jpg,30,168,30,31,20260917
truffle_creamsicle_0012,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0012.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2032_r08_c05.jpg,IMG_2032.jpg,50,169,36,31,20260917
truffle_creamsicle_0013,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0013.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2021_r03_c01.jpg,IMG_2021.jpg,6,155,46,26,20260917
truffle_creamsicle_0014,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0014.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2024_r04_c04.jpg,IMG_2024.jpg,16,164,33,27,20260917
truffle_creamsicle_0015,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0015.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2029_r03_c01.jpg,IMG_2029.jpg,30,185,23,12,20260917
truffle_creamsicle_0016,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0016.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2031_r03_c03.jpg,IMG_2031.jpg,50,151,46,35,20260917
truffle_creamsicle_0017,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0017.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2021_r02_c02.jpg,IMG_2021.jpg,6,166,33,33,20260917
truffle_creamsicle_0018,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0018.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2024_r03_c03.jpg,IMG_2024.jpg,16,178,23,15,20260917
truffle_creamsicle_0019,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0019.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2028_r04_c02.jpg,IMG_2028.jpg,30,151,45,43,20260917
truffle_creamsicle_0020,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0020.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2033_r03_c04.jpg,IMG_2033.jpg,50,180,21,30,20260917
truffle_creamsicle_0021,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0021.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2021_r01_c02.jpg,IMG_2021.jpg,6,151,43,29,20260917
truffle_creamsicle_0022,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0022.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2026_r02_c02.jpg,IMG_2026.jpg,16,176,26,33,20260917
truffle_creamsicle_0023,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0023.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2029_r01_c01.jpg,IMG_2029.jpg,30,183,22,20,20260917
truffle_creamsicle_0024,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0024.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2032_r04_c05.jpg,IMG_2032.jpg,50,148,48,37,20260917
truffle_creamsicle_0025,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0025.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2019_r01_c01.jpg,IMG_2019.jpg,6,176,34,26,20260917
truffle_creamsicle_0026,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0026.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2024_r01_c02.jpg,IMG_2024.jpg,16,167,30,20,20260917
truffle_creamsicle_0027,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0027.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2028_r04_c05.jpg,IMG_2028.jpg,30,145,50,37,20260917
truffle_creamsicle_0028,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0028.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2031_r03_c01.jpg,IMG_2031.jpg,50,163,40,30,20260917
truffle_creamsicle_0029,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0029.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2019_r01_c01.jpg,IMG_2019.jpg,6,177,38,29,20260917
truffle_creamsicle_0030,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0030.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2026_r03_c02.jpg,IMG_2026.jpg,16,153,37,43,20260917
truffle_creamsicle_0031,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0031.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2029_r01_c02.jpg,IMG_2029.jpg,30,171,23,32,20260917
truffle_creamsicle_0032,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0032.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2033_r08_c03.jpg,IMG_2033.jpg,50,162,44,26,20260917
truffle_creamsicle_0033,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0033.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2021_r01_c01.jpg,IMG_2021.jpg,6,152,41,28,20260917
truffle_creamsicle_0034,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0034.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2025_r03_c04.jpg,IMG_2025.jpg,16,185,32,25,20260917
truffle_creamsicle_0035,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0035.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2027_r06_c04.jpg,IMG_2027.jpg,30,172,41,31,20260917
truffle_creamsicle_0036,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0036.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2033_r01_c03.jpg,IMG_2033.jpg,50,166,42,22,20260917
truffle_creamsicle_0037,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0037.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2019_r02_c02.jpg,IMG_2019.jpg,6,165,31,31,20260917
truffle_creamsicle_0038,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0038.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2025_r01_c02.jpg,IMG_2025.jpg,16,164,29,33,20260917
truffle_creamsicle_0039,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0039.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2029_r02_c02.jpg,IMG_2029.jpg,30,148,42,41,20260917
truffle_creamsicle_0040,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0040.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2031_r04_c01.jpg,IMG_2031.jpg,50,177,29,18,20260917
truffle_creamsicle_0041,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0041.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2021_r01_c02.jpg,IMG_2021.jpg,6,164,41,22,20260917
truffle_creamsicle_0042,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0042.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2026_r04_c04.jpg,IMG_2026.jpg,16,157,42,28,20260917
truffle_creamsicle_0043,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0043.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2029_r02_c03.jpg,IMG_2029.jpg,30,150,36,42,20260917
truffle_creamsicle_0044,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0044.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2033_r06_c02.jpg,IMG_2033.jpg,50,184,29,23,20260917
truffle_creamsicle_0045,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0045.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2021_r03_c01.jpg,IMG_2021.jpg,6,145,40,31,20260917
truffle_creamsicle_0046,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0046.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2025_r04_c02.jpg,IMG_2025.jpg,16,167,37,30,20260917
truffle_creamsicle_0047,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0047.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2027_r01_c05.jpg,IMG_2027.jpg,30,169,28,23,20260917
truffle_creamsicle_0048,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0048.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2032_r08_c04.jpg,IMG_2032.jpg,50,156,43,32,20260917
truffle_creamsicle_0049,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0049.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2019_r01_c01.jpg,IMG_2019.jpg,6,155,41,41,20260917
truffle_creamsicle_0050,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0050.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2022_r04_c04.jpg,IMG_2022.jpg,16,174,34,29,20260917
truffle_creamsicle_0051,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0051.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2028_r05_c01.jpg,IMG_2028.jpg,30,149,33,44,20260917
truffle_creamsicle_0052,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0052.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2033_r05_c05.jpg,IMG_2033.jpg,50,177,23,24,20260917
truffle_creamsicle_0053,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0053.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2021_r01_c02.jpg,IMG_2021.jpg,6,150,36,31,20260917
truffle_creamsicle_0054,data/synthetic_slots/v1/dataset/images/train/truffle_creamsicle/truffle_creamsicle_0054.jpg,train,occupied,truffle_creamsicle,Creamsicle,IMG_1989_c011,IMG_1989.jpg,expanded_isnet,IMG_2026_r04_c03.jpg,IMG_2026.jpg,16,183,18,19,20260917
