slot_file,slot_path,source_file,box_size,row,column,center_x,center_y,label,grid_annotation
IMG_2030_r05_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r05_c03.jpg,IMG_2030.jpg,30,5,3,526.63,1108.48,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r05_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r05_c04.jpg,IMG_2030.jpg,30,5,4,751.36,1109.76,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r05_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r05_c05.jpg,IMG_2030.jpg,30,5,5,976.09,1111.04,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r06_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r06_c01.jpg,IMG_2030.jpg,30,6,1,78.63,1327.54,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r06_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r06_c02.jpg,IMG_2030.jpg,30,6,2,302.63,1329.37,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r06_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r06_c03.jpg,IMG_2030.jpg,30,6,3,526.63,1331.2,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r06_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r06_c04.jpg,IMG_2030.jpg,30,6,4,750.63,1333.03,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r06_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r06_c05.jpg,IMG_2030.jpg,30,6,5,974.63,1334.86,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2031_r01_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r01_c01.jpg,IMG_2031.jpg,50,1,1,91.02,230.4,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r01_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r01_c02.jpg,IMG_2031.jpg,50,1,2,330.66,229.69,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r01_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r01_c03.jpg,IMG_2031.jpg,50,1,3,570.31,228.98,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r01_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r01_c04.jpg,IMG_2031.jpg,50,1,4,809.95,228.27,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r01_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r01_c05.jpg,IMG_2031.jpg,50,1,5,1049.6,227.56,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r02_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r02_c01.jpg,IMG_2031.jpg,50,2,1,93.86,463.33,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r02_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r02_c02.jpg,IMG_2031.jpg,50,2,2,332.72,463.17,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r02_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r02_c03.jpg,IMG_2031.jpg,50,2,3,571.57,463.01,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r02_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r02_c04.jpg,IMG_2031.jpg,50,2,4,810.43,462.86,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r02_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r02_c05.jpg,IMG_2031.jpg,50,2,5,1049.28,462.7,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r03_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r03_c01.jpg,IMG_2031.jpg,50,3,1,96.71,696.26,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r03_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r03_c02.jpg,IMG_2031.jpg,50,3,2,334.77,696.65,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r03_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r03_c03.jpg,IMG_2031.jpg,50,3,3,572.84,697.05,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r03_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r03_c04.jpg,IMG_2031.jpg,50,3,4,810.9,697.44,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r03_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r03_c05.jpg,IMG_2031.jpg,50,3,5,1048.97,697.84,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r04_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r04_c01.jpg,IMG_2031.jpg,50,4,1,99.55,929.19,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r04_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r04_c02.jpg,IMG_2031.jpg,50,4,2,336.83,930.14,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r04_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r04_c03.jpg,IMG_2031.jpg,50,4,3,574.1,931.08,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r04_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r04_c04.jpg,IMG_2031.jpg,50,4,4,811.38,932.03,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r04_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r04_c05.jpg,IMG_2031.jpg,50,4,5,1048.65,932.98,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r05_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r05_c01.jpg,IMG_2031.jpg,50,5,1,102.4,1162.12,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r05_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r05_c02.jpg,IMG_2031.jpg,50,5,2,338.88,1163.62,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r05_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r05_c03.jpg,IMG_2031.jpg,50,5,3,575.37,1165.12,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r05_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r05_c04.jpg,IMG_2031.jpg,50,5,4,811.85,1166.62,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r05_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r05_c05.jpg,IMG_2031.jpg,50,5,5,1048.34,1168.12,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r06_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r06_c01.jpg,IMG_2031.jpg,50,6,1,105.24,1395.04,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r06_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r06_c02.jpg,IMG_2031.jpg,50,6,2,340.94,1397.1,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r06_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r06_c03.jpg,IMG_2031.jpg,50,6,3,576.63,1399.15,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r06_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r06_c04.jpg,IMG_2031.jpg,50,6,4,812.33,1401.21,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r06_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r06_c05.jpg,IMG_2031.jpg,50,6,5,1048.02,1403.26,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r07_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r07_c01.jpg,IMG_2031.jpg,50,7,1,108.09,1627.97,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r07_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r07_c02.jpg,IMG_2031.jpg,50,7,2,342.99,1630.58,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r07_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r07_c03.jpg,IMG_2031.jpg,50,7,3,577.9,1633.19,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r07_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r07_c04.jpg,IMG_2031.jpg,50,7,4,812.8,1635.79,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r07_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r07_c05.jpg,IMG_2031.jpg,50,7,5,1047.71,1638.4,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r08_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r08_c01.jpg,IMG_2031.jpg,50,8,1,110.93,1860.9,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r08_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r08_c02.jpg,IMG_2031.jpg,50,8,2,345.05,1864.06,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r08_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r08_c03.jpg,IMG_2031.jpg,50,8,3,579.16,1867.22,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r08_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r08_c04.jpg,IMG_2031.jpg,50,8,4,813.28,1870.38,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r08_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r08_c05.jpg,IMG_2031.jpg,50,8,5,1047.39,1873.54,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r09_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r09_c01.jpg,IMG_2031.jpg,50,9,1,113.78,2093.83,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r09_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r09_c02.jpg,IMG_2031.jpg,50,9,2,347.1,2097.54,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r09_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r09_c03.jpg,IMG_2031.jpg,50,9,3,580.43,2101.26,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r09_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r09_c04.jpg,IMG_2031.jpg,50,9,4,813.75,2104.97,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r09_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r09_c05.jpg,IMG_2031.jpg,50,9,5,1047.08,2108.68,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r10_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r10_c01.jpg,IMG_2031.jpg,50,10,1,116.62,2326.76,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r10_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r10_c02.jpg,IMG_2031.jpg,50,10,2,349.15,2331.02,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r10_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r10_c03.jpg,IMG_2031.jpg,50,10,3,581.69,2335.29,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r10_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r10_c04.jpg,IMG_2031.jpg,50,10,4,814.22,2339.56,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2031_r10_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2031_r10_c05.jpg,IMG_2031.jpg,50,10,5,1046.76,2343.82,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2031.json
IMG_2032_r01_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r01_c01.jpg,IMG_2032.jpg,50,1,1,62.58,201.96,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r01_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r01_c02.jpg,IMG_2032.jpg,50,1,2,300.8,205.51,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r01_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r01_c03.jpg,IMG_2032.jpg,50,1,3,539.02,209.07,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r01_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r01_c04.jpg,IMG_2032.jpg,50,1,4,777.25,212.62,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r01_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r01_c05.jpg,IMG_2032.jpg,50,1,5,1015.47,216.18,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r02_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r02_c01.jpg,IMG_2032.jpg,50,2,1,63.21,440.26,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r02_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r02_c02.jpg,IMG_2032.jpg,50,2,2,301.51,442.95,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r02_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r02_c03.jpg,IMG_2032.jpg,50,2,3,539.81,445.63,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r02_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r02_c04.jpg,IMG_2032.jpg,50,2,4,778.12,448.32,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r02_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r02_c05.jpg,IMG_2032.jpg,50,2,5,1016.42,451.0,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r03_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r03_c01.jpg,IMG_2032.jpg,50,3,1,63.84,678.56,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r03_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r03_c02.jpg,IMG_2032.jpg,50,3,2,302.22,680.38,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r03_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r03_c03.jpg,IMG_2032.jpg,50,3,3,540.6,682.2,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r03_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r03_c04.jpg,IMG_2032.jpg,50,3,4,778.99,684.01,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r03_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r03_c05.jpg,IMG_2032.jpg,50,3,5,1017.37,685.83,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r04_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r04_c01.jpg,IMG_2032.jpg,50,4,1,64.48,916.86,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r04_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r04_c02.jpg,IMG_2032.jpg,50,4,2,302.94,917.81,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r04_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r04_c03.jpg,IMG_2032.jpg,50,4,3,541.39,918.76,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r04_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r04_c04.jpg,IMG_2032.jpg,50,4,4,779.85,919.71,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r04_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r04_c05.jpg,IMG_2032.jpg,50,4,5,1018.31,920.65,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r05_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r05_c01.jpg,IMG_2032.jpg,50,5,1,65.11,1155.16,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r05_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r05_c02.jpg,IMG_2032.jpg,50,5,2,303.65,1155.24,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r05_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r05_c03.jpg,IMG_2032.jpg,50,5,3,542.18,1155.32,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r05_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r05_c04.jpg,IMG_2032.jpg,50,5,4,780.72,1155.4,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r05_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r05_c05.jpg,IMG_2032.jpg,50,5,5,1019.26,1155.48,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r06_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r06_c01.jpg,IMG_2032.jpg,50,6,1,65.74,1393.47,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r06_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r06_c02.jpg,IMG_2032.jpg,50,6,2,304.36,1392.67,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r06_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r06_c03.jpg,IMG_2032.jpg,50,6,3,542.97,1391.88,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r06_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r06_c04.jpg,IMG_2032.jpg,50,6,4,781.59,1391.09,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r06_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r06_c05.jpg,IMG_2032.jpg,50,6,5,1020.21,1390.3,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r07_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r07_c01.jpg,IMG_2032.jpg,50,7,1,66.37,1631.77,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r07_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r07_c02.jpg,IMG_2032.jpg,50,7,2,305.07,1630.11,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r07_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r07_c03.jpg,IMG_2032.jpg,50,7,3,543.77,1628.45,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r07_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r07_c04.jpg,IMG_2032.jpg,50,7,4,782.46,1626.79,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r07_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r07_c05.jpg,IMG_2032.jpg,50,7,5,1021.16,1625.13,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r08_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r08_c01.jpg,IMG_2032.jpg,50,8,1,67.01,1870.07,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r08_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r08_c02.jpg,IMG_2032.jpg,50,8,2,305.78,1867.54,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r08_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r08_c03.jpg,IMG_2032.jpg,50,8,3,544.55,1865.01,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r08_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r08_c04.jpg,IMG_2032.jpg,50,8,4,783.33,1862.48,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r08_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r08_c05.jpg,IMG_2032.jpg,50,8,5,1022.1,1859.95,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r09_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r09_c01.jpg,IMG_2032.jpg,50,9,1,67.64,2108.37,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r09_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r09_c02.jpg,IMG_2032.jpg,50,9,2,306.49,2104.97,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r09_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r09_c03.jpg,IMG_2032.jpg,50,9,3,545.35,2101.57,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r09_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r09_c04.jpg,IMG_2032.jpg,50,9,4,784.2,2098.17,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r09_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r09_c05.jpg,IMG_2032.jpg,50,9,5,1023.05,2094.78,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r10_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r10_c01.jpg,IMG_2032.jpg,50,10,1,68.27,2346.67,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
IMG_2032_r10_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/50/IMG_2032_r10_c02.jpg,IMG_2032.jpg,50,10,2,307.2,2342.4,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2032.json
